DOC_ID,CENTRE,STATUS,PLACE_ID,LOCATION,DATE
0P9kWi8y8xo80RVN1rHj,Complexe Sportif Charles Grimaud,played,ChIJodsyOg9p5kcRRi_hYN-Q1y8,48.9713714&2.3446416,2024-01-15T19:00:00.000Z
0PNGbFkVg3gtEU3dZu7S,LE FIVE Bobigny,published,,48.901553&2.4313304,2023-10-31T17:00:00.000Z
0PaWAFjxQ7RVrbynYkne,UrbanSoccer - Marne-La-Vallée,canceled,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-12-14T17:30:00.000Z
0PrSlgTmvFrmB43bzTzE,UrbanSoccer - Toulouse Sept Deniers,canceled,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-10-21T15:00:00.000Z
0PylBbEAHK6ZyNZZW1LA,Classico Foot,draft,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-10-23T17:30:00.000Z
0QLukfNscTO1hY7aIJJO,Stade Municipal Jean Moulin,canceled,ChIJP5MB0cNk5kcRvZj7bywBnyQ,48.8766081&2.2140757,2023-10-08T06:00:00.000Z
0QeiBUMrHZqM2opSgqF6,LE FIVE Montreuil,published,,48.8613036&2.4653095,2024-03-07T16:00:00.000Z
0QfeJBS0C09sElzOHmKG,LE FIVE Bezons,played,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-01-23T17:30:00.000Z
0Qo5xIsYB05vyzzLbtts,UrbanSoccer - Toulouse Sept Deniers,canceled,,43.6321552&1.411696,2023-12-10T19:00:00.000Z
0QvkvdIx6EyhFZqucZ8F,Foot POWER 5,canceled,,48.960066&2.2061913,2024-01-31T17:00:00.000Z
0R6ykJlcQP9LJycaYGf2,Play Soccer,played,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-29T19:00:00.000Z
0R7FuYzZBOq6l8PslAgF,LE FIVE Morangis,canceled,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,2024-01-19T17:00:00.000Z
0R9WnbnrIxmSr8mhoZON,LE FIVE Montreuil,published,,48.8613036&2.4653095,2023-12-28T11:00:00.000Z
0RJs8s5SV7FAfJWZbI7y,LE FIVE Montreuil,published,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613034&2.4653099,2023-11-13T11:30:00.000Z
0RXCyOMcX0JrtpncgTCJ,UrbanSoccer - Puteaux,played,,48.8836397&2.2312283,2023-09-08T18:00:00.000Z
0Rd4YadDKF7zUgmPDbMb,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-11T16:00:00.000Z
0RwKdLibb5HKVAkbdVNE,Top Ten,published,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-11-30T21:30:00.000Z
0S9KityfCvtncFgprSly,UrbanSoccer - Puteaux,played,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-10-03T17:00:00.000Z
0SMPCKK0zrLzybSHx1og,UrbanSoccer La Défense,canceled,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-10-13T19:30:00.000Z
0SSQnHnUgPoJKALa168B,LE FIVE Paris 18,published,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-30T10:00:00.000Z
0STJwAwEjMeNZSPuJJum,LE FIVE Marville - La Courneuve,published,,48.9361223&2.3872592,2023-09-26T11:00:00.000Z
0SWOAQcuTuZgvPrU7i0Q,Terre 2 Foot,published,ChIJK9S0wlOj4EcRx17lcyjFr0c,49.9048022&1.1127586,2023-12-02T19:00:00.000Z
0SWhr7lMTMnqXi6X6hHq,LE FIVE Paris 18,published,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,
0SdIsxxRS9znubcVvlJi,Play Soccer,canceled,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-09T16:30:00.000Z
0SmuLKeW8AcB6YbWCJyt,UrbanSoccer La Défense,canceled,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-20T19:15:00.000Z
0SzI6KX7dqouPz656z0V,LE FIVE Paris 18,canceled,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-26T19:00:00.000Z
0SzYphrqogHl2qLZmUmy,LE FIVE Montreuil,published,,48.8613036&2.4653095,2024-01-17T09:00:00.000Z
0T2kdAuJo018LI3ai2s6,UrbanSoccer - Toulouse Montaudran,canceled,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2023-11-13T21:00:00.000Z
0T93uMSer5Ein2jelq8r,Urban Football Meudon,canceled,ChIJFeLBC2N75kcRyM1mlEZ3HjM,48.7983594&2.2102561,2023-11-22T19:30:00.000Z
0TDWkUqLZxfzL5x2V2aS,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-08T16:15:00.000Z
0TENzMGiBauBulW0Hk9O,Stadium Thiais,canceled,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-09-23T10:30:00.000Z
0TLf0NvUvOfnqV34xMY1,UrbanSoccer - Puteaux,canceled,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-01-15T18:30:00.000Z
0TOwJ8wVrwGLOP7j8VI2,LE FIVE Montreuil,played,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8607303&2.4650432,2024-01-18T21:00:00.000Z
0TdCeadPFA5x8OJNPjps,LE FIVE Créteil,published,,48.7643086&2.4706522,2023-12-05T16:00:00.000Z
0TjsldOGOcpoZcnpIVOZ,Top Ten,canceled,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-12-22T18:00:00.000Z
0Tt2LUD4ZEHSZ6eiq4MZ,LE FIVE Paris 13,played,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-11-15T17:00:00.000Z
0UAf4LmDrxu0dLtYA2BG,LE FIVE Paris 13,published,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-12-04T19:00:00.000Z
0UGZ5tLu55GiUOSOALjk,Foot POWER 5,canceled,,48.960066&2.2061913,2023-09-11T16:00:00.000Z
0UIIby8TEX7QPd5EZDdB,LE FIVE Créteil,played,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2023-12-03T17:30:00.000Z
0ULnAtpryryFmHVMZKW7,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-05T18:30:00.000Z
0UZOrCXw053HBQUzYrcr,MONCLUB 2.0,played,ChIJv9owGLm-yRIRfuDnd3G6nR4,43.2895156&5.4611522,2023-11-08T18:30:00.000Z
0Uhs8MZPRWu5Or3UHBZg,Stade Lilian Thuram,played,,48.933705&2.2828141,2023-09-17T08:00:00.000Z
0Un74d6ekdbiVCho420T,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-29T19:30:00.000Z
0V1ok2mrX1x96DErQCG2,Top Ten,played,,48.8729106&2.6840919,2023-11-17T16:00:00.000Z
0V7Fk6qTG5nU0HgYi9Wz,Top Ten,canceled,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-11-08T16:00:00.000Z
0VABAruYgwPGjXFZpYBL,We Are Sports,draft,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,
0VXJHBo6jrGlwYNWjykp,LE FIVE Bobigny,published,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-01-11T18:00:00.000Z
0ViuZ4aOzM1rAc2hfSBN,Sun Set Soccer,played,ChIJ-2jOt33D9EcRLZL2mS5Gvz4,45.6768927&4.9409477,2023-11-05T18:00:00.000Z
0W292zyBIA9SSJwdz6kD,Parc Sainte Barbe,canceled,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2023-11-25T23:00:00.000Z
0WGBSjrVI8upUgL9tpsA,LE FIVE Champigny,canceled,ChIJsXi1PLYN5kcRTVVDuczgS2s,48.8194084&2.5251846,2023-09-27T20:30:00.000Z
0WQXpajatuBFoqQybR27,LE FIVE Bobigny,draft,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-01-20T22:00:00.000Z
0Wb2qhtKIptiUBg1HEpV,UrbanSoccer Evry,played,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-01-09T19:00:00.000Z
0Whv6M8QNPSlkJ8vAwKs,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-05T10:00:00.000Z
0WiYEjkqujylpHvy2PBr,LE FIVE Villette,published,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-01-04T17:00:00.000Z
0WkLFSJsOZ3q6nJlDZhe,Play Soccer,played,,43.5512023&1.4098927,2023-09-14T17:00:00.000Z
0Wm8u4RZAjFBu27NUblb,LE FIVE Bezons,canceled,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2023-11-21T20:30:00.000Z
0Wnq35Q1chDVk9jgWdd8,Urban Soccer Meudon Annexe,canceled,ChIJ6z8V1Kd75kcR4NDsJnSPzxE,48.79926589999999&2.2100481,2023-12-27T19:30:00.000Z
0X5H0n3jgVqK8IjsqIde,Cité des Sports,played,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2023-10-05T16:30:00.000Z
0X5xqo7HA3jkKN17I2w6,Stadium Thiais,played,,48.7511024&2.3713455,2023-12-27T16:30:00.000Z
0X7Mn9Iz6FIVWgoFdMn3,UrbanSoccer - Puteaux,canceled,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-12-10T09:00:00.000Z
0XEZUS1WC7TBD3BB9pKg,UrbanSoccer - Puteaux,canceled,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-09-27T19:30:00.000Z
0XJ5Ua8xevSITcMJ2IVy,Play Soccer,canceled,,43.5512023&1.4098927,2023-09-11T17:00:00.000Z
0XQL0khF1O173EyZlfJ0,Stadium Thiais,published,,48.7511024&2.3713455,2024-01-24T11:00:00.000Z
0XRKr6UyVtcQadQXKj5S,LE FIVE Paris 18,played,,48.8978522&2.3700234,2024-01-13T21:30:00.000Z
0Xf7PcZnukBreom6mND2,UrbanSoccer - Lille Lezennes,played,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-24T20:45:00.000Z
0XqEZoG91ekYLC3ky2fy,LE FIVE Montreuil,published,,48.8613036&2.4653095,2023-09-08T10:00:00.000Z
0XrOgz64N2mDOp3mUyPM,Parc de Choisy,played,ChIJ7RWNzpZ05kcRTkknDj8Df-I,48.7664003&2.4305572,2023-11-20T19:00:00.000Z
0XzpRxrCVHLXd8LBcYHw,F5 Foot Five,played,,45.7857911&4.905926399999999,2023-09-01T18:00:00.000Z
0Y0PTeyX99RojpgeotDU,Garden Soccer,canceled,ChIJB1Epk28EyRIRXiphlsMqnOU,43.1142128&5.8451366,2023-10-15T10:00:00.000Z
0Y10sym3IHRy3JrEWRbq,LE FIVE Paris 18,played,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-25T19:30:00.000Z
0Y1IdBmNqCkIPmwkpJQY,LE FIVE Paris 18,played,,48.8978522&2.3700234,2023-09-11T17:15:00.000Z
0Y4MAnMKpb2MsBv7aFa3,Classico Foot,played,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-12-14T20:30:00.000Z
0Y7XyxYAx1kpcB7rYgR5,Stadium Thiais,played,,48.7511024&2.3713455,2023-09-22T17:00:00.000Z
0Y86Et8D1aJpEOerS72N,Futsal,played,ChIJW2Aqm4nXwkcRlCVWc3BBA7g,50.6160524&3.100639,2023-10-13T17:00:00.000Z
0YfUKRJBjfyOiGJRCmc0,Stade Suzanne Lenglen,published,,48.83101689999999&2.272363,2024-01-15T09:45:00.000Z
0YhImWeaD5TbTEMxXmVF,UrbanSoccer - Lyon Parilly,draft,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2023-09-19T18:15:00.000Z
0YlTgZPQDDbAcK8yyKbV,Stade Lilian Thuram,played,ChIJy0-vXf9l5kcRH4WAmpihUQE,48.933705&2.2828141,2023-12-10T08:10:00.000Z
0Z0djJCLO8Vf869YbDqd,UrbanSoccer - Puteaux,canceled,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-12-15T18:00:00.000Z
0ZwPPnskYpYPPsPSThcG,Terrain De Foot Du Cosec,published,ChIJNbIS2c5X9UcRm8Ba8bWzFPc,44.9525197&4.9079074,2023-09-21T12:00:00.000Z
0ZxVSzvbALAnRpOXYdVl,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-25T11:00:00.000Z
0a1szmbOSFcPsyt6GwUr,Monclub Futbol,published,,43.4299152&5.4001974,2023-09-08T19:30:00.000Z
0aBXG1eEuwAxQNFnAhIy,UrbanSoccer Guyancourt,canceled,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2023-10-21T17:00:00.000Z
0aETxxfyPkkjoQth2Myc,LE FIVE Paris 18,published,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-04T09:00:00.000Z
0aGkdiKICz3dsASJv0Wv,UrbanSoccer Orsay,played,,48.70829&2.17794,2023-09-03T15:00:00.000Z
0aLlbxtRmW8OUJROvm6f,LE FIVE Paris 13,played,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-01-21T09:00:00.000Z
0aQuGeAaa0d0Vjj5oWYJ,Stadium Thiais,played,,48.7511024&2.3713455,2023-12-03T13:30:00.000Z
0aT3loI84WziGD9BTbqE,LE FIVE Bezons,published,,48.91909&2.2093051,2024-02-05T17:00:00.000Z
0aXf2kaLi36lVvu1GHqG,Monclub Futbol,canceled,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-12-19T19:00:00.000Z
0aZqsZ5eNTs2PsEfW0PE,UrbanSoccer - Lille Bondues,canceled,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-10-09T16:45:00.000Z
0aeAdOdSOiquPCDDzBYw,LE FIVE Paris 18,canceled,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-12T19:00:00.000Z
0akLyHgM7hrMyQ3MPCvP,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-15T18:45:00.000Z
0azaRI7VuuDc9PY4XDZW,We Are Sports,played,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2023-10-22T16:00:00.000Z
0bFlHZHkqiOgTYQoqRhe,F5 Foot Five,played,ChIJjUbM5G7A9EcRW3mlkrhyXxY,45.7857911&4.905926399999999,2024-01-12T18:00:00.000Z
0ba5xAh7Kmgs8gQOrIPh,UrbanSoccer - Saint Etienne,published,ChIJ6xFIgPWr9UcRxo6t2gZwcZM,45.4615409&4.3921188,2023-10-11T16:45:00.000Z
0bcQSFBFC6mJ9qgQnS69,UrbanSoccer - Porte d'Aubervilliers,played,,48.9074912&2.3746518,2023-09-10T07:30:00.000Z
0bhc1tvHOG3tcFwhPlf0,Stadium Thiais,published,,48.7511024&2.3713455,2024-02-11T19:30:00.000Z
0c9pa88LhFPCV4dAnRDv,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-29T16:30:00.000Z
0cOvmQXmbSJqQQ9ptrWv,UrbanSoccer Evry,canceled,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-12-10T18:45:00.000Z
0cUyhiFtWcsItBnLCvYB,UrbanSoccer - Porte d'Aubervilliers,canceled,,48.9074912&2.3746518,2023-09-13T10:00:00.000Z
0ccgkhlvWRRPVOvmghXU,Game 13 foot indoor,played,,43.41258939999999&5.366617,2023-09-10T17:00:00.000Z
0cmwP6dLr9G2XyAVPy4Y,Play Soccer,played,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-10-05T17:30:00.000Z
0dNkBFCVb7TeMnDb0VJ6,LE FIVE Créteil,played,,48.7643086&2.4706522,2023-11-05T11:00:00.000Z
0dby59Cp92n77R4EPfhW,UrbanSoccer - Asnières,played,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-12T20:30:00.000Z
0dc0olYSkXmqi25jaUMd,UrbanSoccer - Quai d'Ivry,draft,,48.8199836&2.3936285,2023-08-14T18:00:00.000Z
0dzzFdIdIg2acN8echjB,LE FIVE Montreuil,published,,48.8613036&2.4653095,2023-11-24T09:00:00.000Z
0e7Tf1VYqgW2jAB9FQqg,UrbanSoccer - Lille Lezennes,played,,50.6169533&3.0995426,2023-09-14T17:00:00.000Z
0eZzVPdJRY6v030qsLJo,Cité des Sports,canceled,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2023-12-08T17:15:00.000Z
0emcZI3NOyUlmwNEftFc,LE FIVE Paris 17,published,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-01-14T17:00:00.000Z
0erXq65bF1CwBniLinv0,Top Ten,published,,48.8729106&2.6840919,2024-02-24T15:30:00.000Z
0fM8JUXe2fQoJt9rT60X,F5 Foot Five,played,,45.7857911&4.905926399999999,2024-01-13T10:00:00.000Z
0fZUdr9OGBi3INVfPQgM,LE FIVE Paris 18,played,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-09-21T18:30:00.000Z
0ffP6SpeIYvC482ZopF2,LE FIVE Morangis,draft,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,
0fiXjtOLJa9KK25JOCfG,LE FIVE Créteil,published,,48.7643086&2.4706522,2023-09-28T15:00:00.000Z
0fj2s10gSJPfkNjgQMus,UrbanSoccer Meudon,played,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001332&2.2140804,2023-09-19T17:00:00.000Z
0fjCuuEfCcVBTtlYKKnX,Top Ten,played,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-11-06T16:00:00.000Z
0fnyWC54euGyvgtxE7O6,UrbanSoccer - Asnières,played,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-11T08:45:00.000Z
0g5CVhYU43EMX2Ml5kMb,LE FIVE Paris 17,played,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-11-26T18:30:00.000Z
0g6haPm0TzPxSiSn5sw6,LE PARK Complexe Multisports,published,ChIJdUHbID8O5kcRV5lQhiHTvhs,48.8337843&2.5728501,2023-10-22T09:30:00.000Z
0gBLkVq3Nm2CYAuWkWgE,Stadium Thiais,published,,48.7511024&2.3713455,2023-10-21T11:00:00.000Z
0gGATZZMGtn3sdJLJVQz,LE FIVE Bezons,played,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190419&2.2117725,2023-11-01T18:30:00.000Z
0gTBvzGQXWaX3k5o0RsZ,Gymnase Cifarielo Fanara,played,ChIJE7uRbRNt5kcRoQp90kMdSmA,48.87642719999999&2.4297327,2023-12-01T20:00:00.000Z
0gUZ5rOlv9ydtta9QEeN,UrbanSoccer - Asnières,canceled,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-12-17T18:15:00.000Z
0gdW5zlygkxYqTyB9JAe,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-10-06T19:00:00.000Z
0geO6HL99IbrEyo1utY6,Top Ten,published,,48.8729106&2.6840919,2024-02-05T11:00:00.000Z
0h0y59mBnpVkBvvMoFI5,Centre sportif Suzanne Lenglen,canceled,ChIJjyw8lw975kcRB8dEmGn3P0Q,48.8302835&2.2740847,2024-01-12T11:00:00.000Z
0h6eZLgWGr9z7TIHd63o,Top Ten,canceled,,48.8729106&2.6840919,2023-11-13T16:00:00.000Z
0hIDQ8oEcBJBFteT2oYt,Classico Foot,canceled,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-11-04T16:00:00.000Z
0hYXNOwOfdIdn55rloDL,Top Ten,canceled,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-05T18:00:00.000Z
0ha7eQfLqluVUAFnarNC,LE FIVE Villette,canceled,,48.9070122&2.3861459,2023-09-04T16:00:00.000Z
0hagjhGMbVy2EJ6MSqWn,LE FIVE Paris 13,played,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-11-03T16:00:00.000Z
0hwmaCxNAwhjvYr324Gy,UrbanSoccer La Défense,draft,,48.8996456&2.2216773,2023-09-03T17:00:00.000Z
0hz9LGpKYQoJ54G4dUHj,LE FIVE Montreuil,published,,48.8613036&2.4653095,2023-12-21T11:00:00.000Z
0i20E8n9h8OVFqmRJQvg,Monclub Futbol,published,,43.4299152&5.4001974,2023-09-06T17:00:00.000Z
0iAoilYfnWGxlFXITLh6,LE FIVE Marville - La Courneuve,published,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9361223&2.3872592,2023-10-19T10:30:00.000Z
0iFURDD3ADRNDtNMdaNb,UrbanSoccer Meudon,draft,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001332&2.2140804,
0iGrH3UkhBcCpFy1y2d2,Game 13 foot indoor,canceled,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2023-10-16T18:30:00.000Z
0iPfEZLUrorqJ8KPXibY,Play Soccer,draft,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,
0iTaWg8grH1RRFre2Hbo,Centre Sportif Maryse Hilsz,published,,48.8520783&2.4128877,2023-09-21T09:50:00.000Z
0ibmsiqL3C8ziJ8IRgde,LE FIVE Montreuil,published,,48.8613036&2.4653095,2023-12-21T22:00:00.000Z
0igoXMamQatqUaPTPsL0,UrbanSoccer La Défense,canceled,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-12-10T18:10:00.000Z
0ihheoiYUylCa3ifPccg,Monclub Futbol,played,,43.4299152&5.4001974,2023-10-25T17:00:00.000Z
0j0ChgRLMeZj0LTZtGQj,UrbanSoccer - Asnières,played,,48.921928&2.3068162,2023-09-19T17:00:00.000Z
0j3Zm8UliEipTZTC0f7W,ARENA 18 / Soccer / Padel / Lancer de hache,published,ChIJZ79NO6deEEgRVJrNAlg8mQs,47.781178&-3.3327791,2023-12-29T21:00:00.000Z
0jGBiuAPr3WyzQ6pBEhC,Stade Makowski,played,,48.9090365&2.436058,2023-09-17T08:00:00.000Z
0jhppsujyuCp4BpjMDli,LE FIVE Bezons,canceled,,48.91909&2.2093051,2023-10-10T16:00:00.000Z
0k5eIRvxZXoDMZTL4dgb,Evolution Football,played,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2023-10-30T18:25:00.000Z
0kNk0vYYHG2liUsUhZwP,LE FIVE Paris 17,draft,,48.900032&2.3213449,
0kRFhTGpwtG4wQ7rYBbm,Stade Charles Finaltéri,played,ChIJfbzI1FVi5kcRzArhoMMv0w8,48.9004245&2.1419859,2024-01-21T14:30:00.000Z
0kVMQrBHC8hTmchZW06q,UrbanSoccer - Lille Bondues,canceled,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-09-29T16:15:00.000Z
0kbHOtbIqshKDQ0wORsJ,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-01T21:00:00.000Z
0kfQfEkYEXzLkf32u52t,UrbanSoccer - Quai d'Ivry,canceled,,48.8199815&2.3936307,2023-09-24T12:30:00.000Z
0kt83Qhrcn5FVHQELKA0,Gymnase Cifarielo Fanara,played,ChIJE7uRbRNt5kcRoQp90kMdSmA,48.87642719999999&2.4297327,2023-12-08T20:45:00.000Z
0l62QAKgLdtRKpZTAzQh,Play Soccer,played,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-23T18:30:00.000Z
0llbUAIYpjh0Z9l2t4RQ,F5 Foot Five,published,ChIJjUbM5G7A9EcRW3mlkrhyXxY,45.7857911&4.905926399999999,
0lr3fV6M3qsbSoj36w4B,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-14T14:15:00.000Z
0mD20drJShHCuCS3Mt1S,LE FIVE Bezons,canceled,,48.91909&2.2093051,2023-10-19T16:00:00.000Z
0mNNfKM4kwvtKDQRzMqt,Top Ten,played,,48.8729106&2.6840919,2023-09-28T15:00:00.000Z
0mQyff4VB1q5eW4APeRv,UrbanSoccer - Asnières,played,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-20T18:00:00.000Z
0mWWwKdXKzIHM6zR9cP8,LE FIVE Bobigny,canceled,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2023-12-31T12:00:00.000Z
0mrlVIGdtcsUvyVRj6pO,Cité des Sports,canceled,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2024-01-24T11:15:00.000Z
0muMhvrlrvLFn50XLk7y,Stadium Thiais,played,,48.7511024&2.3713455,2023-11-09T15:00:00.000Z
0nAc8prEOqKioygJKjJC,LE FIVE Paris 17,canceled,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-12-14T19:00:00.000Z
0nBZuJQ9VEGoZhlfuFTw,Stadium Thiais,published,,48.7511024&2.3713455,2023-10-27T16:00:00.000Z
0nMdBz33aRjL53nhcrE6,UrbanSoccer - Lille Lezennes,published,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,
0nMx2bUPLKE9nDB7f1Cb,Stadium Thiais,published,,48.7511024&2.3713455,2024-03-14T21:00:00.000Z
0nRDZSZ3giW2QuBjT8VD,Stade Olympique Yves du Manoir,published,ChIJYeUIntpl5kcRZsN35flVVAY,48.9292771&2.2477717,2023-11-05T08:30:00.000Z
0ntf5R1tiGdC0D30Ewl6,Monclub Futbol,hidden,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-10-11T17:00:00.000Z
0o7jVdUkMNEiHZCvjKeH,Parc Sainte Barbe,published,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2023-12-31T23:00:00.000Z
0oD3FezeDBKR0VbhcWeJ,FIVE ARENA MEAUX ,published,ChIJ02bKSuih6EcRb796CXVbkVs,48.9539465&2.9154573,2023-10-08T17:00:00.000Z
0oIIWEH1lYALrXqXo0zn,UrbanSoccer - Asnières,played,,48.921928&2.3068162,2023-09-02T17:30:00.000Z
0oLJ1uW7omQPuKGp0n55,UrbanSoccer Meudon,played,,48.8001332&2.2140804,2023-09-13T19:30:00.000Z
